"annee","libdip1","code_diplome","libdom","libdip2","libdip3","sexe","serieBac","regionEmploi","regionBac","repondant","statutReponse","boursier","etudeN6","etudeN18","etudeN30","poursuiteEtude","situationProN30","situationProN18","situationProN30r","situationProN18r","insertionN30","insertionN18","statutEmploiN30","statutEmploiN18","emploiStableN30","emploiStableN18","emploiPleinN30","emploiPleinN18","niveauEmploiN18","niveauEmploiN30","emploiSupIntN30","emploiSupIntN18","salaireEmploiN30","salaireEmploiN18","typeEmployeur","activiteEcoEmployeur","intituleEmploi"
2014,"LP",2006150,NA,"ASSURANCE, BANQUE, FINANCE","BANQUE ASSURANCE FINANCE (ECHANGES ET GESTION)","Femme","Économique et social","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)","Non",TRUE,"En emploi","Ne recherche pas d'emploi","En emploi","Ne recherche pas d'emploi",TRUE,NA,"CDD",NA,FALSE,NA,TRUE,NA,NA,"ouvrier ou employé / cat. C",FALSE,NA,1100,NA,"Employeurs privés","Activités financières et d’assurance","Auxiliaire commerciale"
2014,"Master",2216682,"DROIT, ECONOMIE, GESTION","ORGANISATION DES FIRMES ET DES MARCHES, CONNAISSANCE ET INNOVATION","ECONOMIE ET MANAGEMENT DES ORGANISATIONS ET DES RESSOURCES HUMAINES","Femme","Économique et social",NA,"Alpes-Maritimes",TRUE,"internet","Boursier","Non","Non","Non",FALSE,"En recherche d'emploi","En emploi","En recherche d'emploi","En emploi",FALSE,TRUE,NA,"CDD",NA,FALSE,NA,TRUE,"ouvrier ou employé / cat. C",NA,NA,FALSE,NA,1100,NA,NA,NA
2014,"Master",2225908,"DROIT, ECONOMIE, GESTION","ORGANISATION DES FIRMES ET DES MARCHES, CONNAISSANCE ET INNOVATION","ECONOMIE,COGNITION ET INNOVATION","Femme","Scientifique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Boursier","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)",TRUE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDD","CDD",FALSE,FALSE,TRUE,TRUE,"ingénieur ou cadre /cat. A","technicien ou agent de maîtrise / cat. B",TRUE,TRUE,600,1500,"Fonction Publique","Enseignement","Assistante d'éducation dans un etablissement d'enseignement"
2014,"LP",2006150,NA,"ASSURANCE, BANQUE, FINANCE","BANQUE ASSURANCE FINANCE (ECHANGES ET GESTION)","Homme","Équivalent ou étranger","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2800,2800,"Employeurs privés","Activités financières et d’assurance","agent d'asssurance"
2014,"Master",2205826,"SCIENCES HUMAINES ET SOCIALES","DIDACTIQUE DES LANGUES ET DES DISCIPLINES","FLESM,DIDACTIQUE DU FRANCAIS LANGUE ETRANGERE,SECONDE ET MATERNELLE","Homme","Littéraire",NA,"Alpes-Maritimes",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"LP",2006249,NA,"GESTION DE  LA PRODUCTION INDUSTRIELLE","MANAGEMENT DE LA LOGISTIQUE DANS L'ENTREPRISE","Homme","Technique ou technologique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDD",TRUE,FALSE,TRUE,TRUE,"ouvrier ou employé / cat. C","ouvrier ou employé / cat. C",FALSE,FALSE,1500,1400,"Employeurs privés","Commerce, transports, hébergement et restauration","Exploitant"
2014,"LP",2006249,NA,"GESTION DE  LA PRODUCTION INDUSTRIELLE","MANAGEMENT DE LA LOGISTIQUE DANS L'ENTREPRISE","Homme","Économique et social",NA,"Alpes-Maritimes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2215861,"SCIENCES HUMAINES ET SOCIALES","ENSEIGNEMENT, EDUCATION ET FORMATION (EEF)","ENSEIGNEMENT PRIMAIRE ET INTERVENTION EN MILIEU EDUCATIF","Femme","Économique et social",NA,"Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Dans une autre formation",FALSE,"Ne recherche pas d'emploi",NA,"Ne recherche pas d'emploi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2205845,"SCIENCES HUMAINES ET SOCIALES","GEOGRAPHIE","GEOPROSPECTIVE,AMENAGEMENT ET DURABILITE DES TERRITOIRES","Femme","Professionel",NA,"Alpes-Maritimes",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2215861,"SCIENCES HUMAINES ET SOCIALES","ENSEIGNEMENT, EDUCATION ET FORMATION (EEF)","ENSEIGNEMENT PRIMAIRE ET INTERVENTION EN MILIEU EDUCATIF","Femme","Technique ou technologique",NA,"PACA hors Alpes-Maritimes",TRUE,"internet","Boursier","Non","Non","Non",FALSE,"En recherche d'emploi","En emploi","En recherche d'emploi","En emploi",FALSE,TRUE,NA,"Emplois aidés",NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,500,NA,NA,NA
2014,"Master",2210681,"DROIT, ECONOMIE, GESTION","DROIT PUBLIC","SANTE DES POPULATIONS","Femme","Scientifique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,FALSE,FALSE,"ouvrier ou employé / cat. C","ouvrier ou employé / cat. C",FALSE,FALSE,1500,1100,"Employeurs privés","Santé humaine et action sociale","sage femme"
2014,"Master",2216887,"SCIENCES, TECHNOLOGIES, SANTE","SCIENCES, TECHNOLOGIES, SANTE-INGENIERIE POUR LES SYSTEMES DE SANTE ET L'AUTONOMIE","INGENIERIE POUR LE VIEILLISSEMENT ET L'AUTONOMIE","Femme","Scientifique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2600,2000,"Employeurs privés","Santé humaine et action sociale","Directrice de maison de retraites"
2014,"Master",2224824,"DROIT, ECONOMIE, GESTION","MANAGEMENT","RECHERCHE EN SCIENCES DE GESTION","Femme","Littéraire","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)","Non",TRUE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","technicien ou agent de maîtrise / cat. B",TRUE,TRUE,1500,1500,"Employeurs privés","Activités financières et d’assurance","CONSEILLERE SPECIALISEE EN PATRIMOINE "
2014,"Master",2205896,"SCIENCES HUMAINES ET SOCIALES","PSYCHOLOGIE","PSYCHOLOGIE CLINIQUE ET MEDIATION THERAPEUTIQUE PAR L'ART","Femme","Littéraire","Alpes-Maritimes","Etranger",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,350,350,"Associations","Santé humaine et action sociale","Intervante prériscolaire"
2014,"LP",2006150,NA,"ASSURANCE, BANQUE, FINANCE","BANQUE ASSURANCE FINANCE (ECHANGES ET GESTION)","Homme","Scientifique",NA,"Alpes-Maritimes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216933,"SCIENCES, TECHNOLOGIES, SANTE","SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES","METIERS DE L'ENSEIGNEMENT ET DE LA FORMATION EDUCATION PHYSIQUE ET SPORTIVE","Femme","Technique ou technologique","Alpes-Maritimes","Hors PACA",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,1700,1400,"Fonction Publique","Enseignement","professeur d'EPS"
2014,"LP",2006226,NA,"ELECTRICITE ET ELECTRONIQUE","ELECTROTECHNIQUE ET ENERGIES RENOUVELABLES","Homme","Technique ou technologique",NA,"PACA hors Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En recherche d'emploi","En emploi","En recherche d'emploi","En emploi",FALSE,TRUE,NA,"CDI",NA,TRUE,NA,TRUE,"ingénieur ou cadre /cat. A",NA,NA,TRUE,NA,1850,NA,NA,NA
2014,"Master",2210318,"DROIT, ECONOMIE, GESTION","FINANCE COMPTABILITE","DIRECTION FINANCIERE, AUDIT INTERNE ET CONTROLE DE GESTION","Femme","Scientifique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,1300,1300,"Employeurs privés","Activités de services administratifs et de soutien","responsable titre dans une societe de conseil"
2014,"LP",2003767,NA,"AUTOMATIQUE ET INFORMATIQUE INDUSTRIELLE","SYSTEMES AUTOMATISES ET RESEAUX INDUSTRIELS","Homme","Technique ou technologique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDD",TRUE,FALSE,TRUE,TRUE,"technicien ou agent de maîtrise / cat. B","technicien ou agent de maîtrise / cat. B",TRUE,TRUE,1450,1300,"Employeurs privés","Commerce, transports, hébergement et restauration","Electrotechnicien"
2014,"Master",2205990,"SCIENCES, TECHNOLOGIES, SANTE","ELECTRONIQUE","ELECTRONIQUE,SYSTEMES ET TELECOMMUNICATIONS","Homme","Scientifique",NA,"Alpes-Maritimes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"LP",2006106,NA,"ACTIVITES ET TECHNIQUES DE COMMUNICATION","COMMUNICATION EVENEMENTIELLE","Femme","Économique et social",NA,"Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chef de projet"
2014,"Master",2216682,"DROIT, ECONOMIE, GESTION","ORGANISATION DES FIRMES ET DES MARCHES, CONNAISSANCE ET INNOVATION","ECONOMIE ET MANAGEMENT DES ORGANISATIONS ET DES RESSOURCES HUMAINES","Homme","Scientifique",NA,"Alpes-Maritimes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216682,"DROIT, ECONOMIE, GESTION","ORGANISATION DES FIRMES ET DES MARCHES, CONNAISSANCE ET INNOVATION","ECONOMIE ET MANAGEMENT DES ORGANISATIONS ET DES RESSOURCES HUMAINES","Femme","Scientifique",NA,"Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En recherche d'emploi","Ne recherche pas d'emploi","En recherche d'emploi","Ne recherche pas d'emploi",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"LP",2005847,NA,"MANAGEMENT DES ORGANISATIONS","ADMINISTRATION GENERALE DES PETITES ET MOYENNES ENTREPRISES/PETITES ET MOYENNES INDUSTRIES","Femme","Professionel","Alpes-Maritimes","Hors PACA",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,NA,"ingénieur ou cadre /cat. A",TRUE,NA,1900,1900,"Employeurs privés","Arts, spectacles et activités récréatives","RESPONSABLE ADMINISTRATIVE ET GESTION DU PERSONNEL"
2014,"Master",2220493,"DROIT, ECONOMIE, GESTION","DROIT PRIVE","DROIT PRIVE FONDAMENTAL ET SCIENCES CRIMINELLES","Femme","Scientifique",NA,"Alpes-Maritimes",TRUE,"téléphone","Non Boursier","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)",TRUE,"Ne recherche pas d'emploi",NA,"Ne recherche pas d'emploi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2210330,"DROIT, ECONOMIE, GESTION","FINANCE COMPTABILITE","GESTION INTERNATIONALE DE FORTUNE","Homme","Économique et social","Étranger","Etranger",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2400,2300,"Employeurs privés","Activités financières et d’assurance","conseiller clientele entreprise et patrimonial"
2014,"Master",2211176,"ARTS, LETTRES, LANGUES","INFORMATION ET COMMUNICATION","INGENIERIE DE LA CREATION MULTIMEDIA ET DIRECTION ARTISTIQUE DE PROJETS (ICM)","Femme","Littéraire","Étranger","Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDD",TRUE,FALSE,TRUE,TRUE,"ouvrier ou employé / cat. C","ouvrier ou employé / cat. C",FALSE,FALSE,1800,1900,"Employeurs privés","Autres activités de service","Assistante de direction et communication "
2014,"Master",2210326,"DROIT, ECONOMIE, GESTION","DROIT ECONOMIQUE ET DES AFFAIRES","GESTION JURIDIQUE DES RISQUES ET DEVELOPPEMENT DURABLE","Femme","Littéraire","Hors PACA","Etranger",TRUE,"internet","Non Boursier","Dans une autre formation","Non","Non",TRUE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"technicien ou agent de maîtrise / cat. B","technicien ou agent de maîtrise / cat. B",TRUE,TRUE,2100,1700,"Employeurs privés","Activités spécialisées, scientifiques et techniques","Juriste"
2014,"Master",2210331,"DROIT, ECONOMIE, GESTION","FINANCE COMPTABILITE","INGENIERIE FINANCIERE","Homme","Scientifique",NA,"Etranger",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216886,"SCIENCES, TECHNOLOGIES, SANTE","SCIENCES, TECHNOLOGIES, SANTE-INGENIERIE POUR LES SYSTEMES DE SANTE ET L'AUTONOMIE","INGENIERIE DE L'INFORMATION ET DE LA DECISION","Femme","Scientifique","Étranger","Alpes-Maritimes",TRUE,"téléphone","Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDD","CDD",FALSE,FALSE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2300,2300,"Employeurs privés","Santé humaine et action sociale","attaché de recherche clinique"
2014,"Master",2214690,"DROIT, ECONOMIE, GESTION","DROIT ECONOMIQUE ET DES AFFAIRES","JURISTE DE BANQUE ET FINANCE","Femme","Littéraire","Hors PACA","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","Ne recherche pas d'emploi","En emploi","Ne recherche pas d'emploi",TRUE,NA,"CDI",NA,TRUE,NA,TRUE,NA,NA,"ingénieur ou cadre /cat. A",TRUE,NA,1715,NA,"Employeurs privés","Activités financières et d’assurance","assitante juridique"
2014,"Master",2214690,"DROIT, ECONOMIE, GESTION","DROIT ECONOMIQUE ET DES AFFAIRES","JURISTE DE BANQUE ET FINANCE","Femme","Économique et social","Étranger","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","Ne recherche pas d'emploi","En emploi","Ne recherche pas d'emploi",TRUE,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,900,NA,"Employeurs privés","Activités financières et d’assurance","Chargée de conformité"
2014,"Master",2216682,"DROIT, ECONOMIE, GESTION","ORGANISATION DES FIRMES ET DES MARCHES, CONNAISSANCE ET INNOVATION","ECONOMIE ET MANAGEMENT DES ORGANISATIONS ET DES RESSOURCES HUMAINES","Femme","Professionel",NA,"Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Dans une autre formation",FALSE,"Ne recherche pas d'emploi",NA,"Ne recherche pas d'emploi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2210322,"DROIT, ECONOMIE, GESTION","MANAGEMENT","MANAGEMENT DU SPORT","Homme","Économique et social","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDD",TRUE,FALSE,TRUE,TRUE,"ouvrier ou employé / cat. C","technicien ou agent de maîtrise / cat. B",TRUE,FALSE,1468,1300,"Employeurs privés",NA,"Régisseur stade"
2014,"Master",2216646,"DROIT, ECONOMIE, GESTION","FINANCE INTERNATIONALE ET ECONOMIE DE LA MONDIALISATION (FIEM)","MANAGEMENT BANCAIRE ET FINANCE INTERNATIONALE","Femme","Littéraire","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,NA,NA,"Employeurs privés","Information et communication","conseillere prive"
2014,"Master",2210790,"DROIT, ECONOMIE, GESTION","MANAGEMENT","MARKETING","Homme","Économique et social",NA,"Alpes-Maritimes",TRUE,"internet","Boursier","Non","Non","Non",FALSE,"En recherche d'emploi","Ne recherche pas d'emploi","En recherche d'emploi","Ne recherche pas d'emploi",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2210328,"DROIT, ECONOMIE, GESTION","DROIT ECONOMIQUE ET DES AFFAIRES","JURISTE DU SPORT","Homme","Économique et social",NA,"PACA hors Alpes-Maritimes",TRUE,"internet","Boursier","Non","Dans une autre formation","Dans une autre formation",TRUE,"Ne recherche pas d'emploi",NA,"Ne recherche pas d'emploi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216653,"DROIT, ECONOMIE, GESTION","DROIT, ECONOMIE, GESTION-INTERNATIONAL BUSINESS/AFFAIRES INTERNATIONALES","MASTER OF INTERNATIONAL BUSINESS","Femme","Littéraire",NA,"Alpes-Maritimes",TRUE,"téléphone","Boursier","Dans une autre formation","Dans une autre formation","Dans une autre formation",TRUE,"Ne recherche pas d'emploi",NA,"Ne recherche pas d'emploi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"LP",2003322,NA,"RESEAUX ET TELECOMMUNICATIONS","INTEGRATION-ADMINISTRATION DES RESEAUX INFORMATIQUES","Femme","Scientifique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDD",TRUE,FALSE,TRUE,TRUE,"technicien ou agent de maîtrise / cat. B","technicien ou agent de maîtrise / cat. B",TRUE,TRUE,1880,1450,"Employeurs privés",NA,"Technicien réseaux"
2014,"LP",2006219,NA,"DEVELOPPEMENT ET PROTECTION DU PATRIMOINE CULTUREL","PATRIMOINE MATERIEL ET IMMATERIEL","Femme","Littéraire",NA,"Alpes-Maritimes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2210317,"DROIT, ECONOMIE, GESTION","FINANCE COMPTABILITE","COMPTABILITE, CONTROLE, AUDIT","Homme","Scientifique","PACA hors
Alpes-Maritimes","PACA hors Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ouvrier ou employé / cat. C","ouvrier ou employé / cat. C",FALSE,FALSE,1700,1700,"Employeurs privés","Autres activités de service","Collaborateur spontan"
2014,"Master",2220262,"DROIT, ECONOMIE, GESTION","DROIT ECONOMIQUE ET DES AFFAIRES","DROIT ECONOMIQUE ET DES AFFAIRES","Femme","Économique et social",NA,"PACA hors Alpes-Maritimes",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216646,"DROIT, ECONOMIE, GESTION","FINANCE INTERNATIONALE ET ECONOMIE DE LA MONDIALISATION (FIEM)","MANAGEMENT BANCAIRE ET FINANCE INTERNATIONALE","Homme","Scientifique",NA,"Etranger",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"LP",2006106,NA,"ACTIVITES ET TECHNIQUES DE COMMUNICATION","COMMUNICATION EVENEMENTIELLE","Femme","Littéraire",NA,"Alpes-Maritimes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2210322,"DROIT, ECONOMIE, GESTION","MANAGEMENT","MANAGEMENT DU SPORT","Homme","Scientifique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Prof. libérale, indépendant,
chef d’entreprise, auto-entrepreneur","Prof. libérale, indépendant,
chef d’entreprise, auto-entrepreneur",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,800,NA,"Employeurs privés","Autres activités de service","Chef d'entreprise"
2014,"Master",2210694,"DROIT, ECONOMIE, GESTION","DROIT INTERNATIONAL ET EUROPEEN","SECURITE INTERNATIONALE, DEFENSE, INTELLIGENCE ECONOMIQUE","Femme","Littéraire",NA,"Alpes-Maritimes",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2220493,"DROIT, ECONOMIE, GESTION","DROIT PRIVE","DROIT PRIVE FONDAMENTAL ET SCIENCES CRIMINELLES","Femme","Scientifique",NA,"Alpes-Maritimes",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2221715,"SCIENCES, TECHNOLOGIES, SANTE","SCIENCES DE LA VIE ET DE LA SANTE","PHYSIOPATHOLOGIE, PHARMACOLOGIE ET NEUROBIOLOGIE","Femme","Scientifique",NA,"Alpes-Maritimes",TRUE,"internet","Non Boursier","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)",TRUE,"Ne recherche pas d'emploi",NA,"Ne recherche pas d'emploi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"LP",2005847,NA,"MANAGEMENT DES ORGANISATIONS","ADMINISTRATION GENERALE DES PETITES ET MOYENNES ENTREPRISES/PETITES ET MOYENNES INDUSTRIES","Femme","Professionel","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ouvrier ou employé / cat. C","ouvrier ou employé / cat. C",FALSE,FALSE,1400,1200,"Employeurs privés","Information et communication","assistante direction"
2014,"LP",2005847,NA,"MANAGEMENT DES ORGANISATIONS","ADMINISTRATION GENERALE DES PETITES ET MOYENNES ENTREPRISES/PETITES ET MOYENNES INDUSTRIES","Homme","Professionel","Hors PACA","Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDD",TRUE,FALSE,TRUE,TRUE,"ouvrier ou employé / cat. C","ouvrier ou employé / cat. C",FALSE,FALSE,1450,1100,"Employeurs privés","Activités spécialisées, scientifiques et techniques","technicien helpdesk"
2014,"Master",2205902,"SCIENCES HUMAINES ET SOCIALES","PSYCHOLOGIE","PSYCHOLOGIE SOCIALE ET DU TRAVAIL ET INGENIERIE DES RESSOURCES HUMAINES","Femme","Technique ou technologique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2200,1850,"Employeurs privés","Commerce, transports, hébergement et restauration","Manager secteur caisses "
2014,"Master",2216583,"DROIT, ECONOMIE, GESTION","ADMINISTRATION DES ENTREPRISES","DIRECTION D'ENTREPRISES","Homme","Technique ou technologique",NA,"Etranger",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2221715,"SCIENCES, TECHNOLOGIES, SANTE","SCIENCES DE LA VIE ET DE LA SANTE","PHYSIOPATHOLOGIE, PHARMACOLOGIE ET NEUROBIOLOGIE","Femme","Scientifique",NA,"Etranger",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
